InputID,MasterFrame,ID,Mag,Magerr,RA,Decl,FWHM,Var,FrameID,MJD,airmass,exposure,X,Y,Flux,Area,Flags,Theta,Elong,MuMax,Blend
8713-9102,1138035069301,7022613803531036785,14.310423,0.0553259832951486,118.8553,39.18613,3.28,0,7022613803531,54157.1897791783,1.01,25,3979.17,3654.88,66106.296875,243,2,-86.4,1.14,4.54,0
8713-9102,1138035069301,7022613803541036980,14.241155,0.0550427258735213,118.85532,39.18604,3.22,0,7022613803541,54157.1998510995,1.01,25,4000.81,3649.16,70575.296875,255,2,-85.4,1.104,4.66,0
8713-9102,1138035069301,7031113803511042882,14.321614,0.0547128998602001,118.85538,39.18616,3.3,0,7031113803511,54170.2490279512,1.08,30,3966.55,3646.05,76463.703125,294,2,81.3,1.14,5.22,0
8713-9102,1138035069301,7031113803521042104,14.329076,0.0547448093130451,118.85539,39.18622,3.35,0,7031113803521,54170.2562081711,1.1,30,3963.83,3619.71,75858.101562,289,2,81.1,1.091,5.05,0
8713-9102,1138035069301,7031113803531042401,14.341527,0.0548045203301099,118.85537,39.18611,3.21,0,7031113803531,54170.2633057409,1.12,30,3954.55,3643.18,74746.5,284,2,80.1,1.092,5.19,0
8713-9102,1138035069301,7031113803541038996,14.32815,0.0547580229598345,118.85538,39.18617,3.6,0,7031113803541,54170.2704346874,1.14,30,3974.39,3640.75,75609.703125,288,2,74.7,1.113,4.85,0
8713-9102,1138035069301,7031713803511037067,14.304339,0.0545826905728919,118.85546,39.18613,3.24,0,7031713803511,54176.1011815742,1.05,30,4016.09,3673.67,79022.203125,235,2,72.6,1.081,4.6,0
8713-9102,1138035069301,7031713803521041670,14.312924,0.0546515031052207,118.85543,39.18615,3.23,0,7031713803521,54176.1088429513,1.04,30,4017.84,3647.62,77652.296875,273,2,89,1.124,4.95,0
8713-9102,1138035069301,7031713803531042977,14.295156,0.054583621435957,118.85532,39.18615,3.15,0,7031713803531,54176.1166031826,1.03,30,4005.55,3670.29,79003.398438,290,2,89.5,1.095,5.07,0
8713-9102,1138035069301,7031713803541043495,14.306897,0.0546270780767929,118.85539,39.18616,3.26,0,7031713803541,54176.1247871528,1.02,30,4028.93,3665.08,78133.898438,283,2,78.9,1.122,4.96,0
8713-9102,1138035069301,7051713803511043751,14.422452,0.0555685628963576,118.85531,39.18618,3.09,0,7051713803511,54237.1351087382,1.34,30,3996.68,3585.32,62647.398438,156,2,65,1.166,4.09,0
8713-9102,1138035069301,7051713803521043022,14.39676,0.0555808352610898,118.85545,39.18614,3.08,0,7051713803521,54237.1415980673,1.38,30,3996.41,3565.35,62480.601562,203,2,67.6,1.11,4.48,0
8713-9102,1138035069301,7051713803531042095,14.399784,0.0557374800623572,118.85529,39.18609,3.16,0,7051713803531,54237.1480959607,1.43,30,3984.09,3591.41,60416.101562,205,2,82,1.137,4.51,0
8713-9102,1138035069301,7051713803541040738,14.314383,0.0554561994306463,118.85528,39.18617,3.19,0,7051713803541,54237.1546212849,1.47,30,4003.34,3589.57,64210.398438,235,2,69.8,1.138,4.55,0
8713-9102,1138035069301,7110513803511043466,14.340439,0.0546852362547339,118.85536,39.1861,3.18,0,7110513803511,54409.4107369562,1.19,30,3984.67,3705.41,76995.398438,269,2,72.3,1.101,5,0
8713-9102,1138035069301,7110513803521044891,14.306466,0.0545518279389085,118.85531,39.18624,3.04,0,7110513803521,54409.4268631018,1.13,30,3988.86,3678.8,79650,297,2,80.4,1.187,5.08,0
8713-9102,1138035069301,7110513803531044884,14.312015,0.0545552926089813,118.8554,39.18615,3.11,0,7110513803531,54409.4430532637,1.09,30,3981.05,3694.3,79579.101562,285,2,74.5,1.119,5.05,0
8713-9102,1138035069301,7110513803541044751,14.326272,0.0545727395437937,118.85538,39.18617,3.09,0,7110513803541,54409.459188553,1.06,30,4004.27,3682.96,79223.703125,287,2,83.5,1.125,5.07,0
8713-9102,1138035069301,7111213803511045738,14.34935,0.0548142604574298,118.85537,39.18609,3.46,0,7111213803511,54416.3454177892,1.43,30,4021.9,3747.75,74567.796875,285,2,75.5,1.157,4.96,0
8713-9102,1138035069301,7111213803521045920,14.331174,0.0547336900978191,118.85538,39.1862,3.34,0,7111213803521,54416.352585278,1.38,30,4026.88,3728.91,76068.203125,297,2,75.5,1.128,5.02,0
8713-9102,1138035069301,7111213803531049629,14.331614,0.0547174263678776,118.85542,39.18612,3.31,0,7111213803531,54416.3598341318,1.34,30,4017.36,3752.3,76377.296875,300,2,82.1,1.108,5.06,0
8713-9102,1138035069301,7111213803541046100,14.331925,0.0547061373669218,118.85543,39.18615,3.42,0,7111213803541,54416.3670521989,1.3,30,4041.12,3748.81,76593.101562,284,2,80.2,1.125,4.95,0
8713-9102,1138035069301,7112113803511036694,14.325913,0.054730598431718,118.85535,39.18613,3.52,0,7112113803511,54425.3252440626,1.4,30,3975.62,3742.19,76126.796875,240,2,81.5,1.117,4.42,0
8713-9102,1138035069301,7112113803521036700,14.361602,0.0548529203400849,118.85539,39.18615,3.79,0,7112113803521,54425.3297707872,1.37,30,3980.08,3723.42,73865.601562,231,2,78.2,1.148,4.35,0
8713-9102,1138035069301,7112113803531040389,14.304601,0.0546215653913943,118.85542,39.18611,3.55,0,7112113803531,54425.3342048032,1.35,30,3969.64,3748.12,78243.296875,250,2,71.2,1.152,4.38,0
8713-9102,1138035069301,7112113803541040174,14.360901,0.0548213487299808,118.8554,39.18612,3.6,0,7112113803541,54425.3386710067,1.32,30,3995.62,3745.98,74438.203125,236,2,71.2,1.152,4.36,0
8713-9102,1138035069301,7100813803511049486,14.314099,0.0546020088231398,118.85533,39.18616,3.45,0,7100813803511,54381.4473121297,1.39,30,3970.4,3738.91,78633.5,306,2,88.9,1.111,4.96,0
8713-9102,1138035069301,7100813803521045568,14.306815,0.05454833421889,118.85527,39.18616,3.46,0,7100813803521,54381.4555468056,1.34,30,3972.46,3718.58,79721.601562,317,0,76.2,1.193,5.04,0
8713-9102,1138035069301,7100813803531046423,14.342564,0.0546643351072523,118.85536,39.18612,3.48,0,7100813803531,54381.4637556598,1.29,30,3964.27,3741.17,77401.296875,290,2,79,1.146,5.08,0
8713-9102,1138035069301,7100813803541050059,14.353725,0.0546981144080888,118.85542,39.18616,3.5,0,7100813803541,54381.471980602,1.25,30,3989.28,3736.94,76747.101562,274,2,77.3,1.15,5.11,0
8713-9102,1138035069301,7092113803511045117,14.320999,0.0548773917209606,118.8554,39.18614,3.4,0,7092113803511,54364.4758204976,1.52,30,3999.13,3746.65,73426.898438,286,2,75.7,1.126,4.94,0
8713-9102,1138035069301,7092113803521041121,14.342466,0.0549620270036807,118.85536,39.18611,3.47,0,7092113803521,54364.4824389932,1.47,30,4004.76,3727.47,71943.203125,279,2,82.2,1.125,4.93,0
8713-9102,1138035069301,8040113803511044932,14.284661,0.0545635184225879,118.85537,39.18614,3.13,0,8040113803511,54557.1790830325,1.06,30,4002.63,3586.31,79411.203125,296,2,86,1.109,5.19,0
8713-9102,1138035069301,8040113803521044328,14.280934,0.0545568435758532,118.8554,39.18614,3.1,0,8040113803521,54557.1881026966,1.08,30,4000.53,3563.93,79547.398438,296,2,77.2,1.12,5.14,0
8713-9102,1138035069301,8040113803531043731,14.255011,0.0544780018705939,118.85542,39.18614,3.13,0,8040113803531,54557.1969566089,1.1,30,3990.05,3585.72,81186.601562,304,2,81.6,1.124,5.16,0
8713-9102,1138035069301,8040113803541043530,14.289803,0.0546151919426658,118.8554,39.18612,3.06,0,8040113803541,54557.2058129516,1.12,30,4010.95,3581.12,78370.101562,285,2,73.4,1.101,5.1,0
8713-9102,1138035069301,8041013803511043766,14.334035,0.0548006288080435,118.85531,39.1862,3.97,0,8041013803511,54566.12600544,1.02,30,4073.4,3576.28,74818.101562,259,2,67.9,1.172,4.79,0
8713-9102,1138035069301,8041013803521041587,14.324641,0.0547880414766625,118.85531,39.18617,4.08,0,8041013803521,54566.1316937963,1.03,30,4072.32,3550.95,75050.5,268,2,70.6,1.132,4.71,0
8713-9102,1138035069301,8041013803531040870,14.28494,0.054657276125257,118.85527,39.1862,4.12,0,8041013803531,54566.1372029861,1.03,30,4059.83,3574.05,77539.203125,285,0,72.9,1.173,4.6,0
8713-9102,1138035069301,8041013803541040351,14.299663,0.0547034252553466,118.85529,39.18621,4.28,0,8041013803541,54566.1427009376,1.04,30,4080.27,3572.2,76645.101562,282,0,67.8,1.169,4.7,0
8713-9102,1138035069301,8041613803511033116,14.28834,0.0546339594217837,118.85543,39.18606,3.21,0,8041613803511,54572.18541103,1.19,30,4056.81,3551.29,77997.703125,235,2,77.2,1.145,4.63,0
8713-9102,1138035069301,8041613803521032668,14.295878,0.0546768614473753,118.8554,39.18611,3.06,0,8041613803521,54572.1942392476,1.22,30,4054.26,3527.15,77157.601562,231,2,78.7,1.066,4.62,0
8713-9102,1138035069301,8041613803531031904,14.317478,0.0547771218983551,118.85541,39.18615,3.3,0,8041613803531,54572.2028973266,1.26,30,4042.62,3550.84,75253.101562,221,2,65.4,1.108,4.44,0
8713-9102,1138035069301,8041613803541032547,14.298179,0.0547127011549969,118.85535,39.18616,3.04,0,8041613803541,54572.2115396527,1.31,30,4062.21,3548.07,76467.5,226,2,81.1,1.068,4.63,0
8713-9102,1138035069301,8120413803511051119,14.32439,0.0546052800943621,118.85545,39.18611,3.27,0,8120413803511,54804.3812122801,1.05,30,4063.32,3705.85,78568,290,2,72.2,1.134,5.15,0
8713-9102,1138035069301,8120413803521050622,14.305829,0.0544800354943258,118.85543,39.18616,3.09,0,8120413803521,54804.3878989583,1.04,30,4065.8,3682.45,81143.601562,286,2,89.5,1.115,5.2,0
8713-9102,1138035069301,8120413803531048219,14.336585,0.0552173895800614,118.85537,39.18613,3.12,0,8120413803531,54804.3946410762,1.03,30,4054.09,3703.62,67761.296875,262,2,74.9,1.162,4.99,0
8713-9102,1138035069301,8120413803541048151,14.302292,0.0550694683719096,118.85539,39.18609,3.26,0,8120413803541,54804.4012879399,1.03,30,4077.99,3698.11,70131.703125,282,2,82.6,1.16,4.89,0
8713-9102,1138035069301,8122113803511045883,14.327064,0.0545303842971507,118.8554,39.18612,3.1,0,8122113803511,54821.4891356714,1.14,30,4007.53,3589.14,80091.203125,271,2,87.1,1.127,5.18,0
8713-9102,1138035069301,8122113803521046310,14.290651,0.0544196596286484,118.85546,39.18616,3.14,0,8122113803521,54821.4945159145,1.16,30,4010.68,3570.56,82436.898438,300,2,87,1.117,5.05,0
8713-9102,1138035069301,8122113803531046277,14.30318,0.0544630003771943,118.85544,39.18618,3.18,0,8122113803531,54821.4999853936,1.18,30,3997.66,3594.98,81505,298,2,83.4,1.137,5.06,0
8713-9102,1138035069301,8122113803541047033,14.327627,0.0545527265318946,118.85547,39.18612,3.12,0,8122113803541,54821.5054003703,1.2,30,4017.63,3591.91,79631.601562,278,2,83,1.113,5.08,0
8713-9102,1138035069301,8123113803511052855,14.313528,0.0544777607207926,118.85539,39.1861,3.21,0,8123113803511,54831.3162714467,1.04,30,3985.14,3661.61,81191.703125,325,2,79.3,1.116,5.3,0
8713-9102,1138035069301,8123113803521052685,14.312031,0.0544725768735136,118.85541,39.18614,3.2,0,8123113803521,54831.324142558,1.03,30,3986.9,3638.08,81301.5,322,2,81.6,1.125,5.3,0
8713-9102,1138035069301,8123113803531052876,14.306461,0.0544550500683455,118.85537,39.18615,3.07,0,8123113803531,54831.3320788308,1.02,30,3977.53,3658.26,81674.601562,317,2,83.3,1.13,5.41,0
8713-9102,1138035069301,8123113803541052225,14.292443,0.0544007624751719,118.85537,39.18613,3.24,0,8123113803541,54831.3399892938,1.01,30,3998.85,3651.46,82848.898438,319,2,79.6,1.128,5.25,0
8713-9102,1138035069301,8022813803511045178,14.307861,0.0545230626689373,118.85546,39.18617,3.15,0,8022813803511,54524.2501400346,1.03,30,4018.44,3576.36,80242.796875,282,2,77.6,1.124,5.32,0
8713-9102,1138035069301,8022813803521044324,14.302452,0.0545066689437644,118.85544,39.18612,3.21,0,8022813803521,54524.2574540624,1.04,30,4017.45,3555.02,80584,291,2,70.5,1.114,5.32,0
8713-9102,1138035069301,8022813803531045584,14.278686,0.0544310285662648,118.85542,39.18612,3.06,0,8022813803531,54524.2648205091,1.05,30,4005.08,3576.85,82190.703125,313,2,79.9,1.084,5.41,0
8713-9102,1138035069301,8022813803541044121,14.295376,0.0544833407066296,118.85543,39.18614,3.26,0,8022813803541,54524.2721304861,1.06,30,4027.23,3572.46,81073.796875,288,2,65.7,1.115,5.14,0
8713-9102,1138035069301,8011113803511046905,14.30189,0.0544773922138666,118.85535,39.18616,3.51,0,8011113803511,54476.2875346295,1.04,30,4029.37,3694.69,81199.5,332,2,80.1,1.159,5.23,0
8713-9102,1138035069301,8011113803521048860,14.309117,0.0544962898131651,118.85539,39.18618,3.4,0,8011113803521,54476.2963350578,1.03,30,4029.59,3672.08,80801.296875,327,2,73.1,1.092,5.41,0
8713-9102,1138035069301,8011113803531050160,14.316406,0.0545181107894542,118.85541,39.18616,3.36,0,8011113803531,54476.305148229,1.02,30,4021.06,3692.91,80345.601562,326,2,76,1.094,5.31,0
8713-9102,1138035069301,8011113803541046105,14.293411,0.0544322883145193,118.85535,39.18617,3.64,0,8011113803541,54476.31403478,1.01,30,4042.62,3687.28,82163.5,330,2,77.8,1.131,5.22,0
8713-9102,1138035069301,8013113803511038688,14.277171,0.0545693126506201,118.85536,39.18614,3.89,0,8013113803511,54496.2380575696,1.03,30,3993.17,3630.76,79293.296875,319,2,77.9,1.119,4.95,0
8713-9102,1138035069301,8013113803521042551,14.291881,0.0544698904131448,118.85537,39.18612,3.35,0,8013113803521,54496.243645926,1.03,30,3994.31,3610.27,81358.5,296,2,75.1,1.146,5.19,0
8713-9102,1138035069301,8013113803531045271,14.290563,0.0544504922971119,118.85536,39.18616,3.22,0,8013113803531,54496.2480316782,1.02,30,3983.91,3634.5,81772.101562,312,2,80,1.122,5.19,0
8713-9102,1138035069301,8013113803541039960,14.302467,0.0544985974472894,118.85539,39.18616,3.75,0,8013113803541,54496.2523651156,1.02,30,4005.65,3631.64,80752.898438,300,2,76,1.141,5.05,0
8713-9102,1138035069301,8030913803511044374,14.300509,0.0545800740288178,118.85545,39.18617,3.37,0,8030913803511,54534.2101137848,1.02,30,4008.58,3657.01,79075.101562,294,2,77.6,1.147,5.23,0
8713-9102,1138035069301,8030913803521043831,14.3042,0.0545951216908663,118.85538,39.18614,3.26,0,8030913803521,54534.2150583682,1.02,30,4006.19,3637.48,78771.703125,305,2,74.2,1.132,5.22,0
8713-9102,1138035069301,8030913803531043983,14.280521,0.0545161678272707,118.8554,39.18612,3.32,0,8030913803531,54534.2199234259,1.03,30,3996.8,3661.03,80386,303,2,70,1.101,5.18,0
8713-9102,1138035069301,8030913803541044208,14.289223,0.0545597472917264,118.85541,39.18616,3.39,0,8030913803541,54534.2247860534,1.03,30,4017.87,3657.89,79488.101562,304,2,74.4,1.115,5.12,0
8713-9102,1138035069301,8110513803511028988,14.268968,0.0673800111875242,118.85536,39.18622,4.61,0,8110513803511,54775.4956731829,1.01,30,4014.06,3653.42,14383.700195,93,2,77.5,1.15,2.76,0
8713-9102,1138035069301,8110813803511040426,14.328758,0.0546157492291347,118.8554,39.18608,3.26,0,8110813803511,54778.3548444095,1.43,30,4010.82,3727.49,78359,249,2,81.9,1.122,4.63,0
8713-9102,1138035069301,8110813803521041619,14.313418,0.0545150334775867,118.85535,39.18618,3.47,0,8110813803521,54778.3672931711,1.35,30,4021.48,3704.1,80409.601562,272,2,77.8,1.13,4.74,0
8713-9102,1138035069301,8110813803531041359,14.306866,0.0544739117184075,118.85524,39.18616,3.54,0,8110813803531,54778.3796869675,1.28,30,4015.11,3722.95,81273.203125,283,0,81.1,1.219,4.64,0
8713-9102,1138035069301,8110813803541045469,14.317999,0.0544952081382092,118.85539,39.18611,3.25,0,8110813803541,54778.392059919,1.22,30,4041.28,3715.36,80824,277,2,82.8,1.176,4.92,0
8713-9102,1138035069301,8112113803511044900,14.328852,0.0547831576375757,118.85543,39.18609,3.47,0,8112113803511,54791.3539103358,1.24,30,4025.12,3791.94,75141,266,2,85.9,1.119,4.84,0
8713-9102,1138035069301,8112113803521040722,14.264646,0.0546596747132302,118.85546,39.18612,3.37,0,8112113803521,54791.3611770137,1.21,30,4027.69,3769.3,77492.296875,299,2,78.6,1.123,5,0
8713-9102,1138035069301,8112113803531044822,14.303724,0.0545424521274541,118.85537,39.18612,3.28,0,8112113803531,54791.3684885996,1.18,30,4016.24,3790.75,79842.398438,295,2,82.5,1.154,5.01,0
8713-9102,1138035069301,8112113803541044895,14.315075,0.0547814979588425,118.85537,39.18615,3.19,0,8112113803541,54791.3756822455,1.15,30,4041.56,3785.85,75171.796875,276,2,84,1.161,5.06,0
8713-9102,1138035069301,8102513803511045598,14.342587,0.054738002501149,118.85536,39.18611,3.18,0,8102513803511,54764.4064172222,1.34,30,3969.37,3731.03,75986.601562,263,2,74.3,1.142,5.04,0
8713-9102,1138035069301,8102513803521045365,14.342393,0.0547184593503612,118.85531,39.18616,2.94,0,8102513803521,54764.4138225694,1.3,30,3975.45,3706.19,76357.601562,265,2,70.5,1.103,5.1,0
8713-9102,1138035069301,8102513803531045504,14.342632,0.0546454284926813,118.85537,39.18614,3.21,0,8102513803531,54764.4211578937,1.26,30,3965.22,3728.88,77771.601562,274,2,81.8,1.151,5.01,0
8713-9102,1138035069301,8102513803541048126,14.348793,0.0546305617931543,118.85539,39.18615,3.05,0,8102513803541,54764.4284440163,1.23,30,3990.6,3724.25,78064.898438,286,2,85.1,1.134,5.22,0
8713-9102,1138035069301,8092913803511048864,14.326785,0.0545186498973184,118.85546,39.18612,3.69,0,8092913803511,54738.488815486,1.28,30,4003.8,3815.67,80334.398438,316,2,-89.6,1.104,5.13,0
8713-9102,1138035069301,8092913803521049298,14.315952,0.0544780443421849,118.85536,39.18613,3.64,0,8092913803521,54738.4937306596,1.26,30,4007.29,3797.32,81185.703125,321,2,83.9,1.151,5.11,0
8713-9102,1138035069301,8092913803531049334,14.320629,0.0544730861000454,118.85529,39.18615,3.75,0,8092913803531,54738.498613426,1.23,30,3997.84,3820.33,81290.703125,328,2,79.5,1.192,5.08,0
8713-9102,1138035069301,8092913803541048949,14.33339,0.0545148701867762,118.85537,39.18612,3.66,0,8092913803541,54738.5035787155,1.21,30,4021.25,3817.73,80413,306,2,72.9,1.141,5.09,0
8713-9102,1138035069301,9042113803511050953,14.290991,0.0545831066496602,118.85536,39.18616,3.08,0,9042113803511,54942.1479818751,1.11,30,3984.65,3621.97,79013.796875,301,2,87.8,1.074,5.18,0
8713-9102,1138035069301,9042113803521050458,14.317871,0.054693080272836,118.85543,39.18618,3.12,0,9042113803521,54942.1534026275,1.13,30,3984.04,3601.45,76844,282,2,87.6,1.11,5.2,0
8713-9102,1138035069301,9042113803531050987,14.28077,0.0545618797882061,118.85537,39.18613,3.01,0,9042113803531,54942.1588096297,1.14,30,3971.56,3625.4,79444.601562,309,2,82.1,1.131,5.21,0
8713-9102,1138035069301,9042113803541050506,14.292539,0.0546113655444789,118.85538,39.18616,3.09,0,9042113803541,54942.1642517941,1.16,30,3993.18,3622.46,78446.398438,304,2,76.6,1.1,5.19,0
8713-9102,1138035069301,9121313803511044844,14.298897,0.0579009769108762,118.85539,39.18611,3.44,0,9121313803511,55178.2807795485,1.3,30,4003.66,3744.57,40582.101562,227,2,71.8,1.072,4.17,0
8713-9102,1138035069301,9121313803521044805,14.25807,0.0569498579515995,118.85546,39.1862,3.65,0,9121313803521,55178.2865496646,1.27,30,4007.65,3724.8,47695.898438,253,2,63.1,1.098,4.44,0
8713-9102,1138035069301,9121313803531045218,14.350513,0.0577651089244517,118.8554,39.18614,3.64,0,9121313803531,55178.2923581712,1.24,30,3998.76,3746.36,41484.300781,231,2,81,1.099,4.28,0
8713-9102,1138035069301,9121313803541045299,14.299423,0.0568658517388505,118.85541,39.1861,3.47,0,9121313803541,55178.2981504747,1.22,30,4022.56,3742.02,48425.5,267,2,73.4,1.109,4.51,0
8713-9102,1138035069301,9122013803511045868,14.296019,0.054436099362271,118.85536,39.18617,4.15,0,9122013803511,55185.3321690974,1.06,30,4033.08,3682.78,82081.296875,288,2,74,1.127,4.63,0
8713-9102,1138035069301,9122013803521048491,14.330636,0.0545419510497474,118.85543,39.18611,3.65,0,9122013803521,55185.3409655788,1.05,30,4033.99,3649.95,79852.703125,283,2,87.8,1.063,4.73,0
8713-9102,1138035069301,9122013803531048373,14.309623,0.0544971954519643,118.85537,39.18616,3.78,0,9122013803531,55185.3497734955,1.04,30,4018.26,3682.12,80782.296875,293,2,70.3,1.101,4.72,0
8713-9102,1138035069301,9122013803541048748,14.310094,0.0544788292874242,118.85531,39.1861,3.73,0,9122013803541,55185.3593787267,1.02,30,4050.03,3672.57,81169.101562,309,0,71,1.161,4.78,0
8713-9102,1138035069301,9021313803511044913,14.337705,0.0546245013932404,118.85545,39.18615,3.24,0,9021313803511,54875.300841528,1.05,30,4019.17,3606.31,78185,268,2,73.1,1.144,4.8,0
8713-9102,1138035069301,9021313803521044347,14.354178,0.0546873890387097,118.85542,39.18613,3.23,0,9021313803521,54875.306331736,1.06,30,4016.92,3585.17,76953.796875,261,2,81.9,1.075,4.74,0
8713-9102,1138035069301,9021313803531042345,14.319219,0.0545658217703035,118.85538,39.18612,3.52,0,9021313803531,54875.3117874423,1.07,30,4004.54,3608.2,79364.296875,276,2,78.4,1.142,4.69,0
8713-9102,1138035069301,9021313803541043387,14.338755,0.0546204681975203,118.8554,39.18617,3.38,0,9021313803541,54875.3172511458,1.08,30,4024.58,3604.86,78265.101562,273,2,79,1.078,4.72,0
