InputID,ID,Mag,Magerr,RA,Decl,MJD,Blend
10516-12701,1104054006532,13.93,0.05,150.52930, 3.05772,54888.26501,0
10516-12701,1104054006532,13.92,0.05,150.52931, 3.05771,54888.27293,0
10516-12701,1104054006532,13.95,0.05,150.52925, 3.05765,54848.51187,0
10516-12701,1104054006532,13.86,0.05,150.52933, 3.05764,54848.51910,0
10516-12701,1104054006532,13.94,0.05,150.52927, 3.05772,54848.52627,0
10516-12701,1104054006532,13.94,0.05,150.52927, 3.05766,54848.53350,0
10516-12701,1104054006532,13.94,0.05,150.52932, 3.05771,54907.24132,0
10516-12701,1104054006532,13.91,0.05,150.52931, 3.05767,54907.24619,0
10516-12701,1104054006532,13.89,0.05,150.52926, 3.05771,54907.25099,0
10516-12701,1104054006532,13.94,0.05,150.52930, 3.05767,54907.25586,0
10516-12701,1104054006532,13.87,0.05,150.52929, 3.05768,54919.21683,0
10516-12701,1104054006532,13.92,0.05,150.52927, 3.05769,54919.22172,0
10516-12701,1104054006532,13.90,0.05,150.52932, 3.05765,54919.22656,0
10516-12701,1104054006532,13.96,0.05,150.52930, 3.05769,54919.23136,0
10516-12701,1104054006532,13.98,0.05,150.52930, 3.05774,54966.14025,0
10516-12701,1104054006532,13.94,0.05,150.52932, 3.05768,54966.14627,0
10516-12701,1104054006532,13.95,0.05,150.52928, 3.05766,54966.15210,0
10516-12701,1104054006532,13.95,0.05,150.52932, 3.05765,54966.15806,0
10516-12701,1104054006532,13.98,0.05,150.52933, 3.05768,55152.46295,0
10516-12701,1104054006532,13.95,0.05,150.52927, 3.05769,55152.46956,0
10516-12701,1104054006532,13.93,0.05,150.52930, 3.05766,55152.47647,0
10516-12701,1104054006532,13.94,0.05,150.52931, 3.05770,55152.48336,0
10516-12701,1104054006532,13.96,0.05,150.52930, 3.05765,55301.23905,0
10516-12701,1104054006532,13.97,0.05,150.52931, 3.05770,55301.24598,0
10516-12701,1104054006532,13.99,0.05,150.52926, 3.05768,55301.25293,0
10516-12701,1104054006532,13.98,0.05,150.52930, 3.05768,55301.25978,0
10516-12701,1104054006532,13.96,0.06,150.52929, 3.05768,55532.50874,0
10516-12701,1104054006532,13.95,0.06,150.52928, 3.05769,55532.51614,0
10516-12701,1104054006532,13.94,0.06,150.52928, 3.05769,55532.51985,0
10516-12701,1104054006532,13.93,0.05,150.52935, 3.05768,55540.46728,0
10516-12701,1104054006532,13.93,0.05,150.52930, 3.05769,55540.47865,0
10516-12701,1104054006532,13.95,0.05,150.52930, 3.05769,55540.48438,0
10516-12701,1104054006532,13.95,0.05,150.52924, 3.05776,55236.35573,0
10516-12701,1104054006532,13.89,0.05,150.52930, 3.05769,55243.24480,0
10516-12701,1104054006532,13.97,0.05,150.52929, 3.05767,55243.25169,0
10516-12701,1104054006532,13.96,0.05,150.52930, 3.05766,55243.25858,0
10516-12701,1104054006532,13.90,0.05,150.52927, 3.05772,55243.26549,0
10516-12701,1104054006532,13.98,0.05,150.52936, 3.05768,55203.40214,0
10516-12701,1104054006532,13.96,0.05,150.52931, 3.05766,55203.40669,0
10516-12701,1104054006532,13.99,0.05,150.52927, 3.05769,55203.41122,0
10516-12701,1104054006532,13.97,0.05,150.52925, 3.05769,55203.41583,0
10516-12701,1104054006532,13.98,0.05,150.52930, 3.05777,55270.28242,0
10516-12701,1104054006532,13.99,0.05,150.52932, 3.05775,55270.28906,0
10516-12701,1104054006532,13.96,0.05,150.52933, 3.05773,55270.29568,0
10516-12701,1104054006532,13.92,0.05,150.52931, 3.05778,55270.30241,0
10516-12701,1104054006532,13.97,0.05,150.52928, 3.05770,55325.18809,0
10516-12701,1104054006532,13.98,0.05,150.52933, 3.05769,55325.19558,0
10516-12701,1104054006532,13.95,0.05,150.52928, 3.05772,55325.20305,0
10516-12701,1104054006532,13.95,0.05,150.52932, 3.05768,55325.21054,0
10516-12701,1104054006532,13.92,0.05,150.52931, 3.05764,55512.49709,0
10516-12701,1104054006532,13.89,0.05,150.52935, 3.05768,55512.51215,0
10516-12701,1104054006532,13.95,0.05,150.52929, 3.05766,55512.51970,0
10516-12701,1104054006532,13.97,0.05,150.52929, 3.05771,55662.28155,0
10516-12701,1104054006532,13.98,0.05,150.52932, 3.05767,55662.28894,0
10516-12701,1104054006532,13.97,0.05,150.52924, 3.05767,55662.29635,0
10516-12701,1104054006532,13.95,0.05,150.52926, 3.05769,55662.30380,0
10516-12701,1104054006532,13.93,0.05,150.52932, 3.05763,55597.35256,0
10516-12701,1104054006532,13.94,0.05,150.52928, 3.05769,55597.36085,0
10516-12701,1104054006532,13.95,0.05,150.52928, 3.05772,55597.36913,0
10516-12701,1104054006532,13.96,0.05,150.52928, 3.05769,55597.37746,0
10516-12701,1104054006532,13.89,0.05,150.52927, 3.05769,55604.32165,0
10516-12701,1104054006532,13.95,0.05,150.52931, 3.05770,55604.33066,0
10516-12701,1104054006532,13.94,0.05,150.52929, 3.05771,55604.33967,0
10516-12701,1104054006532,13.95,0.05,150.52932, 3.05770,55604.34868,0
10516-12701,1104054006532,14.00,0.05,150.52930, 3.05772,55615.28789,0
10516-12701,1104054006532,13.97,0.05,150.52932, 3.05770,55615.29542,0
10516-12701,1104054006532,13.94,0.05,150.52936, 3.05767,55615.30292,0
10516-12701,1104054006532,14.00,0.05,150.52931, 3.05767,55615.31041,0
10516-12701,1104054006532,13.99,0.05,150.52928, 3.05771,55574.36200,0
10516-12701,1104054006532,13.93,0.05,150.52934, 3.05769,55574.36831,0
10516-12701,1104054006532,13.97,0.05,150.52934, 3.05771,55574.37466,0
10516-12701,1104054006532,13.96,0.05,150.52926, 3.05772,55574.38105,0
10516-12701,1104054006532,13.97,0.05,150.52928, 3.05772,55588.38135,0
10516-12701,1104054006532,14.02,0.05,150.52945, 3.05755,55588.38814,0
10516-12701,1104054006532,13.95,0.05,150.52932, 3.05768,55588.39500,0
10516-12701,1104054006532,13.93,0.05,150.52929, 3.05769,55588.40186,0
10516-12701,1104054006532,13.98,0.05,150.52928, 3.05770,55621.27382,0
10516-12701,1104054006532,13.95,0.05,150.52934, 3.05772,55621.28192,0
10516-12701,1104054006532,13.94,0.05,150.52931, 3.05771,55621.29000,0
10516-12701,1104054006532,13.94,0.05,150.52926, 3.05772,55621.29804,0
10516-12701,1104054006532,13.98,0.05,150.52926, 3.05774,55631.25658,0
10516-12701,1104054006532,13.95,0.05,150.52928, 3.05766,55631.26346,0
10516-12701,1104054006532,13.96,0.05,150.52930, 3.05770,55631.27038,0
10516-12701,1104054006532,14.00,0.05,150.52930, 3.05764,55631.27732,0
10516-12701,1104054006532,13.98,0.05,150.52932, 3.05770,55646.14175,0
10516-12701,1104054006532,14.00,0.05,150.52926, 3.05771,55646.14867,0
10516-12701,1104054006532,13.98,0.05,150.52932, 3.05767,55646.15560,0
10516-12701,1104054006532,13.99,0.05,150.52931, 3.05764,55646.16249,0
10516-12701,1104054006532,13.95,0.05,150.52939, 3.05770,55682.18958,0
10516-12701,1104054006532,13.95,0.05,150.52929, 3.05774,55682.19944,0
10516-12701,1104054006532,13.94,0.05,150.52937, 3.05769,55682.20801,0
10516-12701,1104054006532,13.99,0.05,150.52929, 3.05772,55682.21661,0
10516-12701,1104054006532,13.93,0.05,150.52927, 3.05776,55586.47062,0
10516-12701,1104054006532,13.97,0.05,150.52930, 3.05770,55586.47825,0
10516-12701,1104054006532,13.91,0.05,150.52933, 3.05765,55586.48584,0
10516-12701,1104054006532,14.12,0.06,150.52929, 3.05773,55586.49348,0
10516-12701,1104054006532,13.97,0.05,150.52934, 3.05769,55944.44643,0
10516-12701,1104054006532,13.93,0.05,150.52933, 3.05769,55944.45408,0
10516-12701,1104054006532,13.95,0.05,150.52934, 3.05771,55944.46187,0
10516-12701,1104054006532,13.98,0.05,150.52936, 3.05770,55944.46950,0
10516-12701,1104054006532,13.94,0.05,150.52932, 3.05770,55982.25189,0
10516-12701,1104054006532,13.96,0.05,150.52934, 3.05769,55982.25805,0
10516-12701,1104054006532,13.96,0.05,150.52933, 3.05770,55982.26417,0
10516-12701,1104054006532,13.95,0.05,150.52935, 3.05768,55982.27029,0
10516-12701,1104054006532,13.96,0.05,150.52932, 3.05773,55988.19216,0
10516-12701,1104054006532,13.94,0.05,150.52935, 3.05774,55988.19729,0
10516-12701,1104054006532,13.97,0.05,150.52936, 3.05773,55988.20234,0
10516-12701,1104054006532,13.94,0.05,150.52936, 3.05770,55988.20740,0
10516-12701,1104054006532,13.93,0.05,150.52933, 3.05773,56000.25352,0
10516-12701,1104054006532,13.95,0.05,150.52935, 3.05771,56000.25800,0
10516-12701,1104054006532,13.98,0.05,150.52933, 3.05770,56000.26245,0
10516-12701,1104054006532,13.97,0.05,150.52935, 3.05768,56000.26700,0
10516-12701,1104054006532,13.92,0.05,150.52931, 3.05771,56013.15785,0
10516-12701,1104054006532,13.93,0.05,150.52934, 3.05772,56013.16291,0
10516-12701,1104054006532,13.96,0.05,150.52933, 3.05770,56013.16804,0
10516-12701,1104054006532,13.94,0.05,150.52932, 3.05772,56013.17310,0
10516-12701,1104054006532,13.89,0.05,150.52933, 3.05772,56037.15106,0
10516-12701,1104054006532,13.92,0.05,150.52932, 3.05773,56037.15840,0
10516-12701,1104054006532,13.93,0.05,150.52935, 3.05772,56037.16568,0
10516-12701,1104054006532,13.93,0.05,150.52932, 3.05775,56037.17308,0
10516-12701,1104054006532,13.98,0.05,150.52935, 3.05772,56063.14591,0
10516-12701,1104054006532,13.96,0.05,150.52935, 3.05771,56063.15338,0
10516-12701,1104054006532,13.94,0.05,150.52934, 3.05772,56063.16082,0
10516-12701,1104054006532,13.92,0.05,150.52934, 3.05774,56063.16831,0
10516-12701,1104054006532,13.89,0.05,150.52933, 3.05763,56068.18530,0
10516-12701,1104054006532,13.95,0.05,150.52935, 3.05768,56068.19197,0
10516-12701,1104054006532,13.93,0.05,150.52936, 3.05767,56068.19877,0
10516-12701,1104054006532,13.91,0.05,150.52931, 3.05764,56068.20562,0
10516-12701,1104054006532,13.93,0.05,150.52933, 3.05768,56235.48636,0
10516-12701,1104054006532,13.94,0.05,150.52931, 3.05768,56235.49504,0
10516-12701,1104054006532,13.92,0.05,150.52930, 3.05768,56235.50381,0
10516-12701,1104054006532,13.94,0.05,150.52930, 3.05765,56235.51248,0
10516-12701,1104054006532,14.04,0.05,150.52934, 3.05776,56245.47291,0
10516-12701,1104054006532,14.00,0.05,150.52932, 3.05773,56245.48032,0
10516-12701,1104054006532,13.97,0.05,150.52933, 3.05771,56245.48777,0
10516-12701,1104054006532,13.94,0.05,150.52933, 3.05768,56245.49521,0
10516-12701,1104054006532,13.97,0.05,150.52934, 3.05772,56256.45811,0
10516-12701,1104054006532,13.95,0.05,150.52935, 3.05770,56256.46499,0
10516-12701,1104054006532,13.96,0.05,150.52934, 3.05772,56256.47173,0
10516-12701,1104054006532,13.93,0.05,150.52937, 3.05772,56256.47854,0
10516-12701,1104054006532,13.98,0.05,150.52936, 3.05770,56302.38261,0
10516-12701,1104054006532,13.99,0.05,150.52936, 3.05770,56302.38776,0
10516-12701,1104054006532,13.97,0.05,150.52936, 3.05773,56302.39290,0
10516-12701,1104054006532,13.99,0.05,150.52936, 3.05772,56302.39806,0
10516-12701,1104054006532,13.94,0.05,150.52936, 3.05772,56309.38898,0
10516-12701,1104054006532,13.97,0.05,150.52934, 3.05771,56309.39476,0
10516-12701,1104054006532,13.97,0.05,150.52937, 3.05773,56309.40059,0
10516-12701,1104054006532,13.99,0.05,150.52934, 3.05773,56309.40636,0
10516-12701,1104054006532,13.97,0.05,150.52935, 3.05771,56328.26194,0
10516-12701,1104054006532,13.98,0.05,150.52933, 3.05772,56328.26982,0
10516-12701,1104054006532,13.94,0.05,150.52930, 3.05770,56328.27776,0
10516-12701,1104054006532,13.97,0.05,150.52935, 3.05770,56328.28577,0
10516-12701,1104054006532,13.97,0.05,150.52935, 3.05774,56340.25895,0
10516-12701,1104054006532,13.94,0.05,150.52933, 3.05777,56340.26576,0
10516-12701,1104054006532,13.93,0.05,150.52937, 3.05774,56340.27252,0
10516-12701,1104054006532,13.96,0.05,150.52936, 3.05770,56340.27937,0
10516-12701,1104054006532,13.98,0.05,150.52932, 3.05774,56352.26196,0
10516-12701,1104054006532,13.97,0.05,150.52936, 3.05776,56352.26762,0
10516-12701,1104054006532,13.97,0.05,150.52937, 3.05766,56352.27328,0
10516-12701,1104054006532,14.01,0.05,150.52934, 3.05772,56352.27897,0
10516-12701,1104054006532,13.99,0.05,150.52930, 3.05775,56363.31001,0
10516-12701,1104054006532,13.98,0.05,150.52938, 3.05775,56363.31553,0
10516-12701,1104054006532,14.01,0.05,150.52932, 3.05771,56363.32116,0
10516-12701,1104054006532,13.92,0.05,150.52932, 3.05772,56363.32675,0
10516-12701,1104054006532,13.92,0.05,150.52937, 3.05773,55955.36525,0
10516-12701,1104054006532,13.93,0.05,150.52935, 3.05769,55955.37472,0
10516-12701,1104054006532,13.88,0.05,150.52935, 3.05770,55955.38424,0
10516-12701,1104054006532,13.90,0.05,150.52936, 3.05768,55955.39381,0
10516-12701,1104054006532,11.91,0.06,150.52924, 3.05780,56389.22181,0
10516-12701,1104054006532,13.95,0.05,150.52935, 3.05771,56413.16882,0
10516-12701,1104054006532,13.97,0.05,150.52936, 3.05770,56413.17625,0
10516-12701,1104054006532,13.98,0.05,150.52931, 3.05774,56413.18377,0
10516-12701,1104054006532,13.98,0.05,150.52935, 3.05769,56413.19123,0
10516-12701,1104054006532,13.99,0.05,150.52934, 3.05774,56426.14470,0
10516-12701,1104054006532,14.00,0.05,150.52930, 3.05774,56426.15115,0
10516-12701,1104054006532,14.03,0.05,150.52931, 3.05771,56426.15729,0
10516-12701,1104054006532,13.96,0.05,150.52935, 3.05772,56426.16354,0
8091-9101,1115005032478,14.51,0.06,11.87642,15.69712,53706.25888,0
8091-9101,1115005032478,14.52,0.06,11.87648,15.69712,53706.26762,0
8091-9101,1115005032478,14.53,0.06,11.87642,15.69706,53706.27639,0
8091-9101,1115005032478,14.51,0.06,11.87642,15.69714,53706.28503,0
8091-9101,1115005032478,14.49,0.06,11.87646,15.69710,53712.11778,0
8091-9101,1115005032478,14.51,0.06,11.87645,15.69715,53712.12329,0
8091-9101,1115005032478,14.50,0.06,11.87643,15.69709,53712.12880,0
8091-9101,1115005032478,14.51,0.06,11.87645,15.69715,53712.13431,0
8091-9101,1115005032478,14.51,0.06,11.87649,15.69712,53728.07780,0
8091-9101,1115005032478,14.55,0.06,11.87645,15.69707,53728.08520,0
8091-9101,1115005032478,14.52,0.06,11.87648,15.69709,53728.09257,0
8091-9101,1115005032478,14.53,0.06,11.87649,15.69709,53728.09996,0
8091-9101,1115005032478,14.52,0.06,11.87645,15.69712,53699.15251,0
8091-9101,1115005032478,14.53,0.06,11.87644,15.69708,53699.16100,0
8091-9101,1115005032478,14.53,0.06,11.87641,15.69707,53699.16952,0
8091-9101,1115005032478,14.53,0.06,11.87649,15.69709,53699.17804,0
8091-9101,1115005032478,14.64,0.07,11.87634,15.69716,53645.38083,0
8091-9101,1115005032478,14.69,0.06,11.87647,15.69699,53645.38564,0
8091-9101,1115005032478,15.12,0.08,11.87626,15.69706,53645.39048,0
8091-9101,1115005032478,14.76,0.06,11.87645,15.69712,53645.39529,0
8091-9101,1115005032478,14.54,0.06,11.87649,15.69712,53646.43310,0
8091-9101,1115005032478,14.52,0.06,11.87644,15.69707,53646.43952,0
8091-9101,1115005032478,14.54,0.06,11.87640,15.69709,53646.44595,0
8091-9101,1115005032478,14.52,0.06,11.87643,15.69711,53646.45239,0
8091-9101,1115005032478,14.52,0.06,11.87643,15.69716,53651.25508,0
8091-9101,1115005032478,14.53,0.06,11.87645,15.69712,53651.26048,0
8091-9101,1115005032478,14.56,0.06,11.87641,15.69709,53651.26596,0
8091-9101,1115005032478,14.52,0.06,11.87645,15.69714,53651.27147,0
8091-9101,1115005032478,14.56,0.06,11.87644,15.69711,53671.19761,0
8091-9101,1115005032478,14.52,0.06,11.87648,15.69712,53671.20242,0
8091-9101,1115005032478,14.54,0.06,11.87647,15.69710,53671.20724,0
8091-9101,1115005032478,14.54,0.06,11.87645,15.69707,53671.21206,0
8091-9101,1115005032478,14.53,0.06,11.87664,15.69722,53636.38454,0
8091-9101,1115005032478,14.61,0.06,11.87657,15.69706,53636.39203,0
8091-9101,1115005032478,14.56,0.06,11.87636,15.69701,54079.21384,0
8091-9101,1115005032478,14.70,0.10,11.87647,15.69727,54079.22536,0
8091-9101,1115005032478,14.51,0.06,11.87645,15.69705,54094.17737,0
8091-9101,1115005032478,14.52,0.06,11.87649,15.69708,54094.18783,0
8091-9101,1115005032478,14.50,0.06,11.87644,15.69712,54094.19829,0
8091-9101,1115005032478,14.51,0.06,11.87642,15.69706,54094.20874,0
8091-9101,1115005032478,14.54,0.06,11.87641,15.69709,53772.09943,0
8091-9101,1115005032478,14.44,0.06,11.87643,15.69715,53772.10328,0
8091-9101,1115005032478,14.50,0.06,11.87644,15.69701,53772.10712,0
8091-9101,1115005032478,14.52,0.06,11.87643,15.69699,53772.11098,0
8091-9101,1115005032478,14.53,0.06,11.87648,15.69709,53759.12694,0
8091-9101,1115005032478,14.53,0.06,11.87646,15.69712,54053.21104,0
8091-9101,1115005032478,14.53,0.06,11.87644,15.69707,54053.21763,0
8091-9101,1115005032478,14.51,0.06,11.87650,15.69713,54053.22418,0
8091-9101,1115005032478,14.53,0.06,11.87645,15.69707,54053.23075,0
8091-9101,1115005032478,14.50,0.06,11.87646,15.69711,54064.18617,0
8091-9101,1115005032478,14.54,0.06,11.87647,15.69710,54064.19163,0
8091-9101,1115005032478,14.51,0.06,11.87643,15.69716,54064.19707,0
8091-9101,1115005032478,14.51,0.06,11.87645,15.69713,54064.20250,0
8091-9101,1115005032478,14.53,0.06,11.87641,15.69712,54025.39192,0
8091-9101,1115005032478,14.52,0.06,11.87646,15.69713,54025.39940,0
8091-9101,1115005032478,14.53,0.06,11.87649,15.69710,54025.40683,0
8091-9101,1115005032478,14.51,0.06,11.87650,15.69708,54025.41431,0
8091-9101,1115005032478,14.52,0.06,11.87646,15.69711,53994.31198,0
8091-9101,1115005032478,14.53,0.06,11.87638,15.69707,53994.31852,0
8091-9101,1115005032478,14.51,0.06,11.87646,15.69712,53994.32501,0
8091-9101,1115005032478,14.52,0.06,11.87647,15.69710,53994.33151,0
8091-9101,1115005032478,14.52,0.06,11.87646,15.69704,54005.26852,0
8091-9101,1115005032478,14.52,0.06,11.87644,15.69709,54005.27385,0
8091-9101,1115005032478,14.51,0.06,11.87643,15.69714,54005.27919,0
8091-9101,1115005032478,14.51,0.06,11.87645,15.69711,54005.28452,0
8091-9101,1115005032478,14.53,0.06,11.87644,15.69712,54465.12800,0
8091-9101,1115005032478,14.52,0.06,11.87650,15.69710,54465.13450,0
8091-9101,1115005032478,14.52,0.06,11.87643,15.69715,54465.14099,0
8091-9101,1115005032478,14.54,0.06,11.87638,15.69710,54465.14764,0
8091-9101,1115005032478,14.52,0.06,11.87646,15.69706,54110.09787,0
8091-9101,1115005032478,14.52,0.06,11.87649,15.69715,54110.10460,0
8091-9101,1115005032478,14.50,0.06,11.87640,15.69707,54110.11060,0
8091-9101,1115005032478,14.52,0.06,11.87647,15.69715,54110.11660,0
8091-9101,1115005032478,14.53,0.06,11.87644,15.69718,54116.16369,0
8091-9101,1115005032478,14.52,0.06,11.87646,15.69707,54116.17031,0
8091-9101,1115005032478,14.53,0.06,11.87644,15.69714,54116.17699,0
8091-9101,1115005032478,14.51,0.06,11.87651,15.69709,54116.18358,0
8091-9101,1115005032478,14.51,0.06,11.87648,15.69707,54275.41996,0
8091-9101,1115005032478,14.52,0.06,11.87646,15.69704,54275.42681,0
8091-9101,1115005032478,14.52,0.06,11.87646,15.69711,54275.43367,0
8091-9101,1115005032478,14.51,0.06,11.87650,15.69710,54275.44048,0
8091-9101,1115005032478,14.53,0.06,11.87648,15.69710,54412.28198,0
8091-9101,1115005032478,14.53,0.06,11.87647,15.69701,54412.28693,0
8091-9101,1115005032478,14.53,0.06,11.87640,15.69704,54412.29188,0
8091-9101,1115005032478,14.52,0.06,11.87645,15.69712,54412.29683,0
8091-9101,1115005032478,14.52,0.06,11.87648,15.69708,54381.26675,0
8091-9101,1115005032478,14.52,0.06,11.87648,15.69707,54381.27567,0
8091-9101,1115005032478,14.52,0.06,11.87652,15.69710,54381.28456,0
8091-9101,1115005032478,14.53,0.06,11.87641,15.69706,54381.29351,0
8091-9101,1115005032478,14.51,0.06,11.87647,15.69709,54387.25276,0
8091-9101,1115005032478,14.52,0.06,11.87641,15.69712,54387.26251,0
8091-9101,1115005032478,14.53,0.06,11.87645,15.69713,54387.27226,0
8091-9101,1115005032478,14.52,0.06,11.87649,15.69712,54387.28201,0
8091-9101,1115005032478,14.59,0.10,11.87659,15.69713,54403.19906,0
8091-9101,1115005032478,14.53,0.06,11.87639,15.69709,54345.45300,0
8091-9101,1115005032478,14.49,0.06,11.87653,15.69711,54345.45937,0
8091-9101,1115005032478,14.50,0.06,11.87647,15.69707,54345.46575,0
8091-9101,1115005032478,14.52,0.06,11.87658,15.69706,54345.47213,0
8091-9101,1115005032478,14.53,0.06,11.87642,15.69712,54355.29089,0
8091-9101,1115005032478,14.52,0.06,11.87643,15.69711,54355.29845,0
8091-9101,1115005032478,14.51,0.06,11.87649,15.69714,54355.30599,0
8091-9101,1115005032478,14.52,0.06,11.87643,15.69711,54355.31351,0
8091-9101,1115005032478,14.52,0.06,11.87648,15.69707,54361.40276,0
8091-9101,1115005032478,14.53,0.06,11.87654,15.69710,54361.40972,0
8091-9101,1115005032478,14.52,0.06,11.87651,15.69709,54361.41669,0
8091-9101,1115005032478,14.53,0.06,11.87652,15.69707,54361.42364,0
8091-9101,1115005032478,14.54,0.06,11.87650,15.69711,54821.13211,0
8091-9101,1115005032478,14.52,0.06,11.87641,15.69713,54821.13874,0
8091-9101,1115005032478,14.51,0.06,11.87648,15.69707,54821.14540,0
8091-9101,1115005032478,14.53,0.06,11.87649,15.69711,54821.15211,0
8091-9101,1115005032478,14.54,0.06,11.87654,15.69709,54498.10600,0
8091-9101,1115005032478,14.50,0.06,11.87648,15.69713,54498.11092,0
8091-9101,1115005032478,14.51,0.06,11.87639,15.69709,54498.11584,0
8091-9101,1115005032478,14.50,0.06,11.87648,15.69714,54498.12072,0
8091-9101,1115005032478,14.51,0.06,11.87644,15.69703,54483.12251,0
8091-9101,1115005032478,14.50,0.06,11.87641,15.69703,54483.12897,0
8091-9101,1115005032478,14.50,0.06,11.87650,15.69707,54483.13541,0
8091-9101,1115005032478,14.51,0.06,11.87651,15.69708,54483.14190,0
8091-9101,1115005032478,14.53,0.06,11.87648,15.69706,54628.44670,0
8091-9101,1115005032478,14.51,0.06,11.87643,15.69705,54628.44816,0
8091-9101,1115005032478,14.51,0.06,11.87652,15.69712,54628.44962,0
8091-9101,1115005032478,14.48,0.06,11.87652,15.69713,54628.45108,0
8091-9101,1115005032478,14.51,0.06,11.87648,15.69707,54789.26616,0
8091-9101,1115005032478,14.55,0.06,11.87650,15.69709,54789.27437,0
8091-9101,1115005032478,14.52,0.06,11.87642,15.69706,54789.28264,0
8091-9101,1115005032478,14.50,0.06,11.87649,15.69713,54789.29090,0
8091-9101,1115005032478,14.51,0.06,11.87648,15.69717,54800.15446,0
8091-9101,1115005032478,14.51,0.06,11.87645,15.69710,54800.16426,0
8091-9101,1115005032478,14.51,0.06,11.87653,15.69707,54800.17400,0
8091-9101,1115005032478,14.52,0.06,11.87646,15.69711,54800.18370,0
8091-9101,1115005032478,14.54,0.06,11.87649,15.69708,54741.34767,0
8091-9101,1115005032478,14.55,0.06,11.87642,15.69713,54741.35608,0
8091-9101,1115005032478,14.52,0.06,11.87646,15.69715,54741.36461,0
8091-9101,1115005032478,14.53,0.06,11.87650,15.69707,54741.37317,0
8091-9101,1115005032478,14.51,0.06,11.87644,15.69711,54763.24055,0
8091-9101,1115005032478,14.49,0.06,11.87647,15.69707,54763.24973,0
8091-9101,1115005032478,14.52,0.06,11.87646,15.69716,54763.25899,0
8091-9101,1115005032478,14.54,0.06,11.87651,15.69709,54763.26825,0
8091-9101,1115005032478,14.55,0.06,11.87638,15.69712,55044.33898,0
8091-9101,1115005032478,14.51,0.06,11.87645,15.69711,55044.34597,0
8091-9101,1115005032478,14.53,0.06,11.87649,15.69709,55044.35287,0
8091-9101,1115005032478,14.54,0.06,11.87641,15.69708,55044.35978,0
8091-9101,1115005032478,14.53,0.06,11.87649,15.69709,55061.36502,0
8091-9101,1115005032478,14.53,0.06,11.87649,15.69711,55061.37163,0
8091-9101,1115005032478,14.52,0.06,11.87650,15.69709,55061.37832,0
8091-9101,1115005032478,14.51,0.06,11.87642,15.69708,55061.38478,0
8091-9101,1115005032478,14.54,0.06,11.87646,15.69712,55176.11357,0
8091-9101,1115005032478,14.54,0.06,11.87643,15.69708,55176.12092,0
8091-9101,1115005032478,14.53,0.06,11.87645,15.69712,55176.12826,0
8091-9101,1115005032478,14.53,0.06,11.87649,15.69708,55176.13562,0
8091-9101,1115005032478,14.51,0.06,11.87642,15.69709,54875.09100,0
8091-9101,1115005032478,14.48,0.06,11.87642,15.69708,54875.09642,0
8091-9101,1115005032478,14.54,0.06,11.87652,15.69712,54875.10183,0
8091-9101,1115005032478,14.50,0.06,11.87652,15.69707,54875.10727,0
8091-9101,1115005032478,14.53,0.06,11.87644,15.69710,54833.13183,0
8091-9101,1115005032478,14.52,0.06,11.87652,15.69710,54833.13974,0
8091-9101,1115005032478,14.51,0.06,11.87649,15.69709,54833.14758,0
8091-9101,1115005032478,14.50,0.06,11.87644,15.69709,54833.15550,0
8091-9101,1115005032478,14.48,0.06,11.87649,15.69713,54849.10490,0
8091-9101,1115005032478,14.53,0.06,11.87645,15.69713,54849.11225,0
8091-9101,1115005032478,14.53,0.06,11.87646,15.69712,54849.11953,0
8091-9101,1115005032478,14.50,0.06,11.87640,15.69711,54849.12677,0
8091-9101,1115005032478,14.53,0.06,11.87645,15.69714,55141.11700,0
8091-9101,1115005032478,14.52,0.06,11.87643,15.69705,55141.12372,0
8091-9101,1115005032478,14.54,0.06,11.87639,15.69710,55141.13038,0
8091-9101,1115005032478,14.52,0.06,11.87650,15.69701,55141.13709,0
8091-9101,1115005032478,14.52,0.06,11.87642,15.69710,55158.10811,0
8091-9101,1115005032478,14.51,0.06,11.87647,15.69708,55158.11482,0
8091-9101,1115005032478,14.53,0.06,11.87643,15.69707,55158.12157,0
8091-9101,1115005032478,14.54,0.06,11.87645,15.69708,55158.12825,0
8091-9101,1115005032478,14.53,0.06,11.87646,15.69705,55158.13486,0
8091-9101,1115005032478,14.56,0.06,11.87653,15.69708,55113.33356,0
8091-9101,1115005032478,14.52,0.06,11.87641,15.69705,55113.34089,0
8091-9101,1115005032478,14.56,0.06,11.87643,15.69714,55113.34801,0
8091-9101,1115005032478,14.54,0.06,11.87636,15.69706,55113.35521,0
8091-9101,1115005032478,14.52,0.05,11.87643,15.69705,55120.29880,0
8091-9101,1115005032478,14.52,0.05,11.87644,15.69709,55120.30684,0
8091-9101,1115005032478,14.54,0.05,11.87650,15.69707,55120.31490,0
8091-9101,1115005032478,14.51,0.05,11.87652,15.69710,55120.32290,0
8091-9101,1115005032478,14.52,0.06,11.87644,15.69709,55128.23193,0
8091-9101,1115005032478,14.53,0.06,11.87641,15.69709,55128.24168,0
8091-9101,1115005032478,14.53,0.06,11.87643,15.69708,55128.25139,0
8091-9101,1115005032478,14.52,0.06,11.87655,15.69711,55128.26112,0
8091-9101,1115005032478,14.50,0.06,11.87647,15.69711,55084.43810,0
8091-9101,1115005032478,14.74,0.06,11.87699,15.69706,55084.44404,0
