InputID,ID,Mag,Magerr,RA,Decl,MJD,Blend
10837-3701,1101057016358,14.81,0.08,160.14375, 0.81729,53797.30916,0
10837-3701,1101057016358,14.86,0.08,160.14365, 0.81737,53797.30939,0
10837-3701,1101057016358,14.81,0.08,160.14373, 0.81738,53797.30968,0
10837-3701,1101057016358,14.78,0.06,160.14362, 0.81732,53860.17347,0
10837-3701,1101057016358,14.78,0.06,160.14371, 0.81728,53860.18145,0
10837-3701,1101057016358,14.83,0.06,160.14371, 0.81727,53860.18945,0
10837-3701,1101057016358,14.81,0.06,160.14378, 0.81735,53860.19746,0
10837-3701,1101057016358,14.84,0.06,160.14372, 0.81735,53876.15520,0
10837-3701,1101057016358,14.82,0.06,160.14372, 0.81738,53876.16185,0
10837-3701,1101057016358,14.82,0.06,160.14369, 0.81729,53876.16848,0
10837-3701,1101057016358,14.80,0.06,160.14358, 0.81734,53876.17509,0
10837-3701,1101057016358,14.80,0.06,160.14377, 0.81729,54055.48282,0
10837-3701,1101057016358,14.82,0.06,160.14366, 0.81735,54055.49163,0
10837-3701,1101057016358,14.84,0.06,160.14376, 0.81736,54055.50046,0
10837-3701,1101057016358,14.81,0.06,160.14372, 0.81740,54055.50932,0
10837-3701,1101057016358,14.82,0.06,160.14373, 0.81731,54453.40732,0
10837-3701,1101057016358,14.81,0.06,160.14374, 0.81734,54453.41442,0
10837-3701,1101057016358,14.83,0.06,160.14369, 0.81734,54453.42155,0
10837-3701,1101057016358,14.83,0.06,160.14374, 0.81730,54453.42873,0
10837-3701,1101057016358,14.79,0.06,160.14370, 0.81734,54465.44635,0
10837-3701,1101057016358,14.79,0.06,160.14373, 0.81732,54465.45343,0
10837-3701,1101057016358,14.81,0.06,160.14371, 0.81736,54465.46055,0
10837-3701,1101057016358,14.83,0.06,160.14370, 0.81734,54465.46765,0
10837-3701,1101057016358,14.84,0.06,160.14372, 0.81734,54141.29582,0
10837-3701,1101057016358,14.82,0.06,160.14370, 0.81735,54141.30224,0
10837-3701,1101057016358,14.84,0.06,160.14371, 0.81737,54141.30864,0
10837-3701,1101057016358,14.81,0.06,160.14372, 0.81732,54141.31510,0
10837-3701,1101057016358,14.82,0.06,160.14377, 0.81734,54115.30988,0
10837-3701,1101057016358,14.82,0.06,160.14376, 0.81736,54115.32080,0
10837-3701,1101057016358,14.83,0.06,160.14372, 0.81732,54115.33171,0
10837-3701,1101057016358,14.84,0.06,160.14375, 0.81734,54115.34250,0
10837-3701,1101057016358,14.85,0.06,160.14371, 0.81734,54125.35695,0
10837-3701,1101057016358,14.85,0.06,160.14373, 0.81731,54127.28796,0
10837-3701,1101057016358,14.83,0.06,160.14370, 0.81730,54127.29822,0
10837-3701,1101057016358,14.85,0.06,160.14368, 0.81733,54127.30846,0
10837-3701,1101057016358,14.81,0.06,160.14372, 0.81731,54127.31874,0
10837-3701,1101057016358,14.85,0.06,160.14366, 0.81739,54168.35647,0
10837-3701,1101057016358,14.85,0.06,160.14363, 0.81735,54168.36399,0
10837-3701,1101057016358,14.83,0.06,160.14372, 0.81731,54168.37154,0
10837-3701,1101057016358,14.85,0.06,160.14374, 0.81733,54168.37908,0
10837-3701,1101057016358,14.81,0.06,160.14371, 0.81732,54174.22578,0
10837-3701,1101057016358,14.81,0.06,160.14369, 0.81731,54174.23512,0
10837-3701,1101057016358,14.81,0.06,160.14375, 0.81734,54174.24443,0
10837-3701,1101057016358,14.81,0.06,160.14370, 0.81733,54174.25379,0
10837-3701,1101057016358,14.82,0.06,160.14373, 0.81733,54180.19046,0
10837-3701,1101057016358,14.83,0.06,160.14372, 0.81734,54180.19844,0
10837-3701,1101057016358,14.83,0.06,160.14371, 0.81731,54180.20639,0
10837-3701,1101057016358,14.86,0.06,160.14375, 0.81735,54180.21527,0
10837-3701,1101057016358,14.83,0.06,160.14373, 0.81735,54412.50524,0
10837-3701,1101057016358,14.81,0.06,160.14372, 0.81732,54412.50956,0
10837-3701,1101057016358,14.85,0.06,160.14371, 0.81734,54412.51386,0
10837-3701,1101057016358,14.86,0.06,160.14369, 0.81736,54412.51816,0
10837-3701,1101057016358,14.84,0.06,160.14374, 0.81731,54423.48236,0
10837-3701,1101057016358,14.83,0.06,160.14374, 0.81733,54423.48980,0
10837-3701,1101057016358,14.81,0.06,160.14377, 0.81736,54423.49732,0
10837-3701,1101057016358,14.81,0.06,160.14372, 0.81736,54423.50484,0
10837-3701,1101057016358,14.80,0.06,160.14375, 0.81734,54560.19223,0
10837-3701,1101057016358,14.81,0.06,160.14374, 0.81735,54560.19767,0
10837-3701,1101057016358,14.80,0.06,160.14368, 0.81735,54560.20314,0
10837-3701,1101057016358,14.79,0.06,160.14372, 0.81733,54560.20856,0
10837-3701,1101057016358,14.83,0.06,160.14371, 0.81736,54567.21656,0
10837-3701,1101057016358,14.83,0.06,160.14371, 0.81736,54567.22156,0
10837-3701,1101057016358,14.82,0.06,160.14374, 0.81730,54567.22653,0
10837-3701,1101057016358,14.80,0.06,160.14373, 0.81734,54567.23153,0
10837-3701,1101057016358,14.81,0.06,160.14375, 0.81734,54829.43751,0
10837-3701,1101057016358,14.81,0.06,160.14375, 0.81732,54829.44421,0
10837-3701,1101057016358,14.81,0.06,160.14371, 0.81729,54829.45077,0
10837-3701,1101057016358,14.84,0.06,160.14367, 0.81734,54829.45743,0
10837-3701,1101057016358,14.82,0.06,160.14367, 0.81737,54498.43890,0
10837-3701,1101057016358,14.82,0.06,160.14373, 0.81732,54498.44608,0
10837-3701,1101057016358,14.85,0.06,160.14365, 0.81733,54498.45328,0
10837-3701,1101057016358,14.82,0.06,160.14375, 0.81734,54498.46047,0
10837-3701,1101057016358,14.83,0.06,160.14371, 0.81736,54505.39981,0
10837-3701,1101057016358,14.81,0.06,160.14375, 0.81731,54505.40785,0
10837-3701,1101057016358,14.81,0.06,160.14374, 0.81736,54505.41591,0
10837-3701,1101057016358,14.81,0.06,160.14372, 0.81735,54505.42397,0
10837-3701,1101057016358,14.80,0.06,160.14370, 0.81735,54477.37378,0
10837-3701,1101057016358,14.85,0.06,160.14372, 0.81732,54477.38108,0
10837-3701,1101057016358,14.80,0.06,160.14375, 0.81732,54477.38842,0
10837-3701,1101057016358,14.82,0.06,160.14370, 0.81736,54477.39573,0
10837-3701,1101057016358,14.85,0.06,160.14375, 0.81731,54533.28973,0
10837-3701,1101057016358,14.82,0.06,160.14368, 0.81732,54533.29625,0
10837-3701,1101057016358,14.78,0.06,160.14370, 0.81734,54533.30279,0
10837-3701,1101057016358,14.79,0.06,160.14370, 0.81735,54533.30932,0
10837-3701,1101057016358,14.81,0.06,160.14369, 0.81730,54588.20574,0
10837-3701,1101057016358,14.83,0.06,160.14365, 0.81734,54588.21228,0
10837-3701,1101057016358,14.81,0.06,160.14366, 0.81733,54588.21885,0
10837-3701,1101057016358,14.85,0.06,160.14375, 0.81737,54588.22538,0
10837-3701,1101057016358,14.83,0.06,160.14367, 0.81731,54594.21660,0
10837-3701,1101057016358,14.81,0.06,160.14368, 0.81733,54594.22302,0
10837-3701,1101057016358,14.81,0.06,160.14376, 0.81731,54594.22946,0
10837-3701,1101057016358,14.83,0.06,160.14370, 0.81740,54594.23591,0
10837-3701,1101057016358,14.84,0.06,160.14372, 0.81739,54944.24714,0
10837-3701,1101057016358,14.83,0.06,160.14363, 0.81731,54947.21486,0
10837-3701,1101057016358,14.84,0.06,160.14369, 0.81736,54950.20752,0
10837-3701,1101057016358,14.85,0.06,160.14364, 0.81734,54950.21374,0
10837-3701,1101057016358,14.85,0.06,160.14373, 0.81737,54950.22005,0
10837-3701,1101057016358,14.84,0.06,160.14373, 0.81736,54950.22632,0
10837-3701,1101057016358,14.82,0.06,160.14376, 0.81734,54864.34673,0
10837-3701,1101057016358,14.81,0.06,160.14374, 0.81734,54864.35218,0
10837-3701,1101057016358,14.81,0.06,160.14364, 0.81737,54864.35769,0
10837-3701,1101057016358,14.82,0.06,160.14372, 0.81738,54864.36304,0
10837-3701,1101057016358,14.83,0.06,160.14369, 0.81734,54881.28033,0
10837-3701,1101057016358,14.81,0.06,160.14373, 0.81735,54881.28837,0
10837-3701,1101057016358,14.84,0.06,160.14369, 0.81740,54881.29643,0
10837-3701,1101057016358,14.82,0.06,160.14372, 0.81737,54881.30442,0
10837-3701,1101057016358,14.84,0.05,160.14366, 0.81733,54889.29188,0
10837-3701,1101057016358,14.85,0.06,160.14371, 0.81733,54889.30208,0
10837-3701,1101057016358,14.84,0.05,160.14373, 0.81731,54889.31227,0
10837-3701,1101057016358,14.87,0.05,160.14368, 0.81735,54889.32243,0
10837-3701,1101057016358,14.82,0.06,160.14370, 0.81738,54849.46349,0
10837-3701,1101057016358,14.85,0.06,160.14369, 0.81735,54849.47136,0
10837-3701,1101057016358,14.85,0.06,160.14368, 0.81732,54849.47928,0
10837-3701,1101057016358,14.83,0.06,160.14373, 0.81729,54849.48715,0
10837-3701,1101057016358,14.84,0.06,160.14368, 0.81736,54907.26602,0
10837-3701,1101057016358,14.84,0.06,160.14370, 0.81732,54907.27141,0
10837-3701,1101057016358,14.83,0.06,160.14371, 0.81734,54907.27681,0
10837-3701,1101057016358,14.83,0.06,160.14372, 0.81733,54907.28225,0
10837-3701,1101057016358,14.85,0.06,160.14372, 0.81730,54966.16189,0
10837-3701,1101057016358,14.85,0.06,160.14367, 0.81738,54966.16846,0
10837-3701,1101057016358,14.86,0.06,160.14367, 0.81733,54966.17514,0
10837-3701,1101057016358,14.86,0.06,160.14373, 0.81732,54966.18171,0
10837-3701,1101057016358,14.85,0.06,160.14373, 0.81732,55152.51616,0
10837-3701,1101057016358,14.85,0.06,160.14377, 0.81735,55152.52099,0
10837-3701,1101057016358,14.85,0.06,160.14370, 0.81734,55152.52591,0
10837-3701,1101057016358,14.83,0.06,160.14372, 0.81731,55152.53090,0
10837-3701,1101057016358,14.84,0.06,160.14369, 0.81733,55291.27274,0
10837-3701,1101057016358,14.82,0.06,160.14372, 0.81733,55291.27908,0
10837-3701,1101057016358,14.83,0.06,160.14373, 0.81736,55291.28544,0
10837-3701,1101057016358,14.82,0.06,160.14371, 0.81733,55291.29189,0
10837-3701,1101057016358,14.83,0.06,160.14369, 0.81732,55301.26846,0
10837-3701,1101057016358,14.82,0.06,160.14368, 0.81729,55301.27660,0
10837-3701,1101057016358,14.83,0.06,160.14372, 0.81726,55301.28474,0
10837-3701,1101057016358,14.82,0.06,160.14375, 0.81732,55301.29283,0
10837-3701,1101057016358,14.84,0.06,160.14371, 0.81735,55533.46915,0
10837-3701,1101057016358,14.86,0.06,160.14369, 0.81732,55533.49035,0
10837-3701,1101057016358,14.86,0.06,160.14373, 0.81731,55533.50094,0
10837-3701,1101057016358,14.87,0.06,160.14367, 0.81728,55559.39780,0
10837-3701,1101057016358,14.81,0.06,160.14369, 0.81734,55559.41188,0
10837-3701,1101057016358,14.82,0.06,160.14369, 0.81733,55243.34225,0
10837-3701,1101057016358,14.79,0.06,160.14368, 0.81730,55243.34859,0
10837-3701,1101057016358,14.79,0.06,160.14372, 0.81735,55243.35498,0
10837-3701,1101057016358,14.80,0.06,160.14369, 0.81731,55243.36134,0
10837-3701,1101057016358,14.80,0.06,160.14371, 0.81735,55204.43561,0
10837-3701,1101057016358,14.80,0.06,160.14371, 0.81731,55204.44134,0
10837-3701,1101057016358,14.82,0.06,160.14376, 0.81730,55204.44717,0
10837-3701,1101057016358,14.81,0.06,160.14365, 0.81733,55204.45297,0
10837-3701,1101057016358,14.81,0.06,160.14368, 0.81729,55352.16714,0
10837-3701,1101057016358,14.79,0.06,160.14373, 0.81733,55352.17232,0
10837-3701,1101057016358,14.80,0.06,160.14373, 0.81724,55352.17749,0
10837-3701,1101057016358,14.82,0.06,160.14369, 0.81729,55352.18261,0
10837-3701,1101057016358,14.81,0.06,160.14370, 0.81733,55267.27552,0
10837-3701,1101057016358,14.80,0.06,160.14372, 0.81738,55267.28074,0
10837-3701,1101057016358,14.81,0.06,160.14374, 0.81732,55267.28593,0
10837-3701,1101057016358,14.81,0.06,160.14372, 0.81732,55267.29114,0
10837-3701,1101057016358,14.84,0.06,160.14360, 0.81731,55326.17902,0
10837-3701,1101057016358,14.82,0.06,160.14368, 0.81730,55326.18651,0
10837-3701,1101057016358,14.85,0.06,160.14359, 0.81732,55326.20141,0
10837-3701,1101057016358,14.95,0.07,160.14369, 0.81731,55513.53620,0
10837-3701,1101057016358,14.74,0.07,160.14367, 0.81738,55513.53940,0
10837-3701,1101057016358,14.86,0.07,160.14364, 0.81733,55513.54081,0
10837-3701,1101057016358,14.83,0.06,160.14373, 0.81732,55600.39843,0
10837-3701,1101057016358,14.83,0.06,160.14371, 0.81730,55600.40462,0
10837-3701,1101057016358,14.85,0.06,160.14375, 0.81733,55600.41082,0
10837-3701,1101057016358,14.85,0.06,160.14375, 0.81735,55600.41707,0
10837-3701,1101057016358,14.82,0.06,160.14372, 0.81736,55615.32549,0
10837-3701,1101057016358,14.83,0.06,160.14370, 0.81734,55615.33357,0
10837-3701,1101057016358,14.85,0.06,160.14369, 0.81733,55615.34167,0
10837-3701,1101057016358,14.83,0.06,160.14367, 0.81732,55615.34988,0
10837-3701,1101057016358,14.85,0.06,160.14369, 0.81736,55574.39520,0
10837-3701,1101057016358,14.83,0.06,160.14371, 0.81735,55574.40104,0
10837-3701,1101057016358,14.82,0.06,160.14378, 0.81732,55574.40687,0
10837-3701,1101057016358,14.83,0.06,160.14374, 0.81733,55574.41269,0
10837-3701,1101057016358,14.82,0.06,160.14367, 0.81734,55590.41440,0
10837-3701,1101057016358,14.85,0.06,160.14370, 0.81735,55590.41960,0
10837-3701,1101057016358,14.84,0.06,160.14370, 0.81735,55590.42479,0
10837-3701,1101057016358,14.83,0.06,160.14369, 0.81739,55590.43007,0
10837-3701,1101057016358,14.80,0.06,160.14364, 0.81734,55718.16070,0
10837-3701,1101057016358,14.80,0.06,160.14363, 0.81733,55718.16816,0
10837-3701,1101057016358,14.82,0.06,160.14372, 0.81736,55718.17559,0
10837-3701,1101057016358,14.74,0.06,160.14369, 0.81730,55718.18299,0
10837-3701,1101057016358,14.83,0.06,160.14368, 0.81732,55624.22918,0
10837-3701,1101057016358,14.82,0.06,160.14372, 0.81733,55624.23740,0
10837-3701,1101057016358,14.85,0.06,160.14373, 0.81734,55624.24561,0
10837-3701,1101057016358,14.82,0.06,160.14377, 0.81736,55624.25390,0
10837-3701,1101057016358,14.83,0.06,160.14373, 0.81734,55631.32272,0
10837-3701,1101057016358,14.83,0.06,160.14367, 0.81731,55631.32848,0
10837-3701,1101057016358,14.83,0.06,160.14367, 0.81732,55631.33427,0
10837-3701,1101057016358,14.83,0.06,160.14373, 0.81734,55631.34009,0
10837-3701,1101057016358,14.83,0.06,160.14372, 0.81736,55645.19431,0
10837-3701,1101057016358,14.84,0.06,160.14377, 0.81733,55645.20004,0
10837-3701,1101057016358,14.80,0.06,160.14376, 0.81736,55645.20578,0
10837-3701,1101057016358,14.84,0.06,160.14374, 0.81732,55645.21152,0
10837-3701,1101057016358,14.83,0.06,160.14372, 0.81729,55682.19186,0
10837-3701,1101057016358,14.84,0.06,160.14370, 0.81735,55682.20174,0
10837-3701,1101057016358,14.83,0.06,160.14379, 0.81728,55682.21031,0
10837-3701,1101057016358,14.83,0.06,160.14376, 0.81735,55682.21890,0
10837-3701,1101057016358,14.87,0.06,160.14363, 0.81737,55689.13171,0
10837-3701,1101057016358,14.83,0.06,160.14365, 0.81735,55689.13683,0
10837-3701,1101057016358,14.82,0.06,160.14367, 0.81729,55689.14204,0
10837-3701,1101057016358,14.83,0.06,160.14370, 0.81735,55689.14719,0
10837-3701,1101057016358,14.90,0.07,160.14366, 0.81729,55513.53620,0
10837-3701,1101057016358,14.72,0.07,160.14367, 0.81738,55513.53940,0
10837-3701,1101057016358,14.88,0.07,160.14365, 0.81732,55513.54081,0
10837-3701,1101057016358,14.82,0.06,160.14371, 0.81736,55922.47331,0
10837-3701,1101057016358,14.82,0.06,160.14369, 0.81734,55922.48005,0
10837-3701,1101057016358,14.81,0.06,160.14370, 0.81733,55922.48687,0
10837-3701,1101057016358,14.84,0.06,160.14371, 0.81733,55922.49364,0
10837-3701,1101057016358,14.83,0.06,160.14372, 0.81733,55928.39774,0
10837-3701,1101057016358,14.83,0.06,160.14368, 0.81736,55928.40799,0
10837-3701,1101057016358,14.82,0.06,160.14372, 0.81733,55928.41839,0
10837-3701,1101057016358,14.83,0.06,160.14372, 0.81734,55928.42877,0
10837-3701,1101057016358,14.80,0.06,160.14371, 0.81733,55944.45148,0
10837-3701,1101057016358,14.84,0.06,160.14369, 0.81735,55944.45924,0
10837-3701,1101057016358,14.82,0.06,160.14363, 0.81735,55944.46691,0
10837-3701,1101057016358,14.81,0.06,160.14366, 0.81734,55944.47462,0
10837-3701,1101057016358,14.81,0.06,160.14370, 0.81731,55982.30797,0
10837-3701,1101057016358,14.83,0.06,160.14370, 0.81734,55982.31357,0
10837-3701,1101057016358,14.82,0.06,160.14368, 0.81734,55982.31927,0
10837-3701,1101057016358,14.80,0.06,160.14374, 0.81737,55982.32490,0
10837-3701,1101057016358,14.82,0.06,160.14369, 0.81740,55988.21449,0
10837-3701,1101057016358,14.85,0.06,160.14371, 0.81735,55988.21901,0
10837-3701,1101057016358,14.83,0.06,160.14366, 0.81732,55988.22359,0
10837-3701,1101057016358,14.82,0.06,160.14370, 0.81738,55988.22813,0
10837-3701,1101057016358,14.83,0.06,160.14366, 0.81738,56000.27373,0
10837-3701,1101057016358,14.83,0.06,160.14367, 0.81738,56000.27877,0
10837-3701,1101057016358,14.84,0.06,160.14372, 0.81732,56000.28386,0
10837-3701,1101057016358,14.82,0.06,160.14370, 0.81733,56000.28899,0
10837-3701,1101057016358,14.84,0.06,160.14367, 0.81737,56013.17930,0
10837-3701,1101057016358,14.84,0.06,160.14368, 0.81734,56013.18442,0
10837-3701,1101057016358,14.84,0.06,160.14374, 0.81731,56013.18961,0
10837-3701,1101057016358,14.86,0.06,160.14367, 0.81733,56013.19474,0
10837-3701,1101057016358,14.83,0.06,160.14368, 0.81734,56032.14728,0
10837-3701,1101057016358,14.83,0.06,160.14370, 0.81732,56032.15868,0
10837-3701,1101057016358,14.84,0.06,160.14375, 0.81733,56032.16436,0
10837-3701,1101057016358,14.82,0.06,160.14375, 0.81734,56045.20142,0
10837-3701,1101057016358,14.84,0.06,160.14364, 0.81736,56045.20883,0
10837-3701,1101057016358,14.84,0.06,160.14368, 0.81731,56045.21615,0
10837-3701,1101057016358,14.87,0.06,160.14365, 0.81732,56045.22363,0
10837-3701,1101057016358,14.83,0.06,160.14372, 0.81737,56062.19073,0
10837-3701,1101057016358,14.81,0.06,160.14372, 0.81734,56062.19861,0
10837-3701,1101057016358,14.84,0.06,160.14367, 0.81736,56062.20650,0
10837-3701,1101057016358,14.82,0.06,160.14371, 0.81732,56062.21447,0
10837-3701,1101057016358,14.82,0.06,160.14364, 0.81732,56068.18808,0
10837-3701,1101057016358,14.82,0.06,160.14367, 0.81732,56068.19476,0
10837-3701,1101057016358,14.80,0.06,160.14355, 0.81738,56068.20159,0
10837-3701,1101057016358,14.82,0.06,160.14371, 0.81733,56068.20842,0
10837-3701,1101057016358,14.87,0.06,160.14371, 0.81733,56256.45332,0
10837-3701,1101057016358,14.87,0.06,160.14371, 0.81735,56256.46017,0
10837-3701,1101057016358,14.83,0.06,160.14377, 0.81735,56256.46702,0
10837-3701,1101057016358,14.82,0.06,160.14372, 0.81735,56256.47376,0
10837-3701,1101057016358,14.84,0.06,160.14374, 0.81732,56269.42840,0
10837-3701,1101057016358,14.82,0.06,160.14375, 0.81735,56269.43699,0
10837-3701,1101057016358,14.83,0.06,160.14377, 0.81730,56269.44553,0
10837-3701,1101057016358,14.82,0.06,160.14367, 0.81735,56269.45405,0
10837-3701,1101057016358,14.82,0.06,160.14368, 0.81738,56298.37900,0
10837-3701,1101057016358,14.83,0.06,160.14369, 0.81730,56298.38689,0
10837-3701,1101057016358,14.86,0.06,160.14372, 0.81732,56298.39479,0
10837-3701,1101057016358,14.85,0.06,160.14379, 0.81736,56298.40262,0
10837-3701,1101057016358,14.82,0.06,160.14377, 0.81733,56305.40301,0
10837-3701,1101057016358,14.81,0.06,160.14372, 0.81733,56305.40984,0
10837-3701,1101057016358,14.83,0.06,160.14374, 0.81732,56305.41659,0
10837-3701,1101057016358,14.84,0.06,160.14367, 0.81733,56305.42332,0
10837-3701,1101057016358,14.82,0.06,160.14376, 0.81732,56311.38861,0
10837-3701,1101057016358,14.86,0.06,160.14366, 0.81730,56311.39298,0
10837-3701,1101057016358,14.83,0.06,160.14369, 0.81733,56311.39733,0
10837-3701,1101057016358,14.82,0.06,160.14370, 0.81731,56311.40166,0
10837-3701,1101057016358,14.82,0.06,160.14372, 0.81733,56334.38398,0
10837-3701,1101057016358,14.82,0.06,160.14372, 0.81737,56334.38942,0
10837-3701,1101057016358,14.81,0.06,160.14368, 0.81734,56334.39484,0
10837-3701,1101057016358,14.81,0.06,160.14375, 0.81735,56334.40029,0
10837-3701,1101057016358,14.83,0.06,160.14372, 0.81733,56353.26389,0
10837-3701,1101057016358,14.84,0.06,160.14372, 0.81731,56353.26995,0
10837-3701,1101057016358,14.80,0.06,160.14369, 0.81734,56353.27559,0
10837-3701,1101057016358,14.85,0.06,160.14367, 0.81735,56353.28122,0
10837-3701,1101057016358,14.83,0.06,160.14367, 0.81736,55956.40592,0
10837-3701,1101057016358,14.83,0.06,160.14368, 0.81740,55956.41265,0
10837-3701,1101057016358,14.83,0.06,160.14368, 0.81735,55956.41937,0
10837-3701,1101057016358,14.83,0.06,160.14371, 0.81738,55956.42606,0
10837-3701,1101057016358,14.82,0.06,160.14369, 0.81736,56396.23716,0
10837-3701,1101057016358,14.82,0.06,160.14373, 0.81738,56396.24450,0
10837-3701,1101057016358,14.83,0.06,160.14368, 0.81735,56396.25170,0
10837-3701,1101057016358,14.81,0.06,160.14367, 0.81733,56396.25908,0
10837-3701,1101057016358,14.81,0.06,160.14365, 0.81741,56413.24166,0
10837-3701,1101057016358,14.83,0.06,160.14368, 0.81733,56413.24708,0
10837-3701,1101057016358,14.80,0.06,160.14369, 0.81733,56413.25257,0
10837-3701,1101057016358,14.83,0.06,160.14370, 0.81732,56413.25800,0
12085-1902,1115120007234,16.21,0.07,346.56882,14.42893,53711.05308,0
12085-1902,1115120007234,16.22,0.07,346.56883,14.42892,53711.06109,0
12085-1902,1115120007234,16.25,0.07,346.56879,14.42901,53711.06911,0
12085-1902,1115120007234,16.30,0.07,346.56876,14.42897,53711.07714,0
